,WINNER,LOSER
1242,/tournament/6764dc9095f729096d732b77/player/glmpb04,/tournament/6764dc9095f729096d732b77/player/brandongarcia20
1243,/tournament/6764dc9095f729096d732b77/player/glmpb04,/tournament/6764dc9095f729096d732b77/player/zatze
1244,/tournament/6764dc9095f729096d732b77/player/glmpb04,/tournament/6764dc9095f729096d732b77/player/eduard_tcg
1245,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/guillotine56
1246,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/etim
1247,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/teeck
1248,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/croast
1249,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/lant
1250,/tournament/6764dc9095f729096d732b77/player/purei,/tournament/6764dc9095f729096d732b77/player/ztempest
1251,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/amoex
1252,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/benichou
1253,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/gcerbat
1254,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/soulsilva
1255,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/el
1256,/tournament/6764dc9095f729096d732b77/player/tatsuy_a,/tournament/6764dc9095f729096d732b77/player/soulidus
1257,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/tatsuy_a
1258,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/jozenir
1259,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/cdk_ifb_yami
1260,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/ivansoes16
1261,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/pretzeltcgp
1262,/tournament/6764dc9095f729096d732b77/player/momo31,/tournament/6764dc9095f729096d732b77/player/vivedjelichouu
1263,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/muz
1264,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/jozenir
1265,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/markoh
1266,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/cnoodles199
1267,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/gojiredfess
1268,/tournament/6764dc9095f729096d732b77/player/ridhobot,/tournament/6764dc9095f729096d732b77/player/calandrin
1269,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/pedroalves
1270,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/rask_sly
1271,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/jpja
1272,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/gquatt
1273,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/vladd
1274,/tournament/6764dc9095f729096d732b77/player/el,/tournament/6764dc9095f729096d732b77/player/enriquitov1
1275,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/reoxy
1276,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/joaovitormm
1277,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/luegoargentum
1278,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/remycajallena
1279,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/enanete
1280,/tournament/6764dc9095f729096d732b77/player/pepeoh,/tournament/6764dc9095f729096d732b77/player/p_f94
1281,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/andikaaa
1282,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/geqndugeila
1283,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/eduard_tcg
1284,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/cachito
1285,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/jonas_14
1286,/tournament/6764dc9095f729096d732b77/player/tokyoyellow,/tournament/6764dc9095f729096d732b77/player/enriquitov1
1287,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/comanche24
1288,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/sk8xking
1289,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/ibreathesmoke
1290,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/pandemicgame
1291,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/warpis
1292,/tournament/6764dc9095f729096d732b77/player/menandro,/tournament/6764dc9095f729096d732b77/player/top_g
1293,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/505whitemic
1294,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/hugo0214
1295,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/kloudy
1296,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/elpacense
1297,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo
1298,/tournament/6764dc9095f729096d732b77/player/henrie,/tournament/6764dc9095f729096d732b77/player/soulidus
1299,/tournament/6764dc9095f729096d732b77/player/paabloo64,/tournament/6764dc9095f729096d732b77/player/clex
1300,/tournament/6764dc9095f729096d732b77/player/paabloo64,/tournament/6764dc9095f729096d732b77/player/gcerbat
1301,/tournament/6764dc9095f729096d732b77/player/paabloo64,/tournament/6764dc9095f729096d732b77/player/benichou
1302,/tournament/6764dc9095f729096d732b77/player/paabloo64,/tournament/6764dc9095f729096d732b77/player/menandro
1303,/tournament/6764dc9095f729096d732b77/player/paabloo64,/tournament/6764dc9095f729096d732b77/player/mrvevere
1304,/tournament/6764dc9095f729096d732b77/player/505whitemic,/tournament/6764dc9095f729096d732b77/player/sixmeon
1305,/tournament/6764dc9095f729096d732b77/player/505whitemic,/tournament/6764dc9095f729096d732b77/player/arison
1306,/tournament/6764dc9095f729096d732b77/player/505whitemic,/tournament/6764dc9095f729096d732b77/player/ahmedzik
1307,/tournament/6764dc9095f729096d732b77/player/505whitemic,/tournament/6764dc9095f729096d732b77/player/sk8xking
1308,/tournament/6764dc9095f729096d732b77/player/505whitemic,/tournament/6764dc9095f729096d732b77/player/kuratomi
1309,/tournament/6764dc9095f729096d732b77/player/muz,/tournament/6764dc9095f729096d732b77/player/irineuzz
1310,/tournament/6764dc9095f729096d732b77/player/muz,/tournament/6764dc9095f729096d732b77/player/pcgmcaceres
1311,/tournament/6764dc9095f729096d732b77/player/muz,/tournament/6764dc9095f729096d732b77/player/pedroalves
1312,/tournament/6764dc9095f729096d732b77/player/muz,/tournament/6764dc9095f729096d732b77/player/freegooo28
1313,/tournament/6764dc9095f729096d732b77/player/muz,/tournament/6764dc9095f729096d732b77/player/nikin
1314,/tournament/6764dc9095f729096d732b77/player/shiga,/tournament/6764dc9095f729096d732b77/player/clex
1315,/tournament/6764dc9095f729096d732b77/player/shiga,/tournament/6764dc9095f729096d732b77/player/amoex
1316,/tournament/6764dc9095f729096d732b77/player/shiga,/tournament/6764dc9095f729096d732b77/player/oikawaa
1317,/tournament/6764dc9095f729096d732b77/player/shiga,/tournament/6764dc9095f729096d732b77/player/alo
1318,/tournament/6764dc9095f729096d732b77/player/shiga,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo
1319,/tournament/6764dc9095f729096d732b77/player/clex,/tournament/6764dc9095f729096d732b77/player/ynwmichi
1320,/tournament/6764dc9095f729096d732b77/player/clex,/tournament/6764dc9095f729096d732b77/player/ridhobot
1321,/tournament/6764dc9095f729096d732b77/player/clex,/tournament/6764dc9095f729096d732b77/player/tatsuy_a
1322,/tournament/6764dc9095f729096d732b77/player/clex,/tournament/6764dc9095f729096d732b77/player/gbac7508
1323,/tournament/6764dc9095f729096d732b77/player/clex,/tournament/6764dc9095f729096d732b77/player/avcoor
1324,/tournament/6764dc9095f729096d732b77/player/benichou,/tournament/6764dc9095f729096d732b77/player/freegooo28
1325,/tournament/6764dc9095f729096d732b77/player/benichou,/tournament/6764dc9095f729096d732b77/player/die_kampfstube
1326,/tournament/6764dc9095f729096d732b77/player/benichou,/tournament/6764dc9095f729096d732b77/player/herston
1327,/tournament/6764dc9095f729096d732b77/player/benichou,/tournament/6764dc9095f729096d732b77/player/zatze
1328,/tournament/6764dc9095f729096d732b77/player/benichou,/tournament/6764dc9095f729096d732b77/player/burroohhh
1329,/tournament/6764dc9095f729096d732b77/player/andikaaa,/tournament/6764dc9095f729096d732b77/player/comanche24
1330,/tournament/6764dc9095f729096d732b77/player/andikaaa,/tournament/6764dc9095f729096d732b77/player/sk8xking
1331,/tournament/6764dc9095f729096d732b77/player/andikaaa,/tournament/6764dc9095f729096d732b77/player/thericardotoddy
1332,/tournament/6764dc9095f729096d732b77/player/andikaaa,/tournament/6764dc9095f729096d732b77/player/joaovitormm
1333,/tournament/6764dc9095f729096d732b77/player/andikaaa,/tournament/6764dc9095f729096d732b77/player/yanmaru
1334,/tournament/6764dc9095f729096d732b77/player/mareo,/tournament/6764dc9095f729096d732b77/player/jdvntas
1335,/tournament/6764dc9095f729096d732b77/player/mareo,/tournament/6764dc9095f729096d732b77/player/purei
1336,/tournament/6764dc9095f729096d732b77/player/mareo,/tournament/6764dc9095f729096d732b77/player/luegoargentum
1337,/tournament/6764dc9095f729096d732b77/player/mareo,/tournament/6764dc9095f729096d732b77/player/stephlegeant
1338,/tournament/6764dc9095f729096d732b77/player/mareo,/tournament/6764dc9095f729096d732b77/player/rony98
1339,/tournament/6764dc9095f729096d732b77/player/reoxy,/tournament/6764dc9095f729096d732b77/player/shiga
1340,/tournament/6764dc9095f729096d732b77/player/reoxy,/tournament/6764dc9095f729096d732b77/player/glmpb04
1341,/tournament/6764dc9095f729096d732b77/player/reoxy,/tournament/6764dc9095f729096d732b77/player/elpacense
1342,/tournament/6764dc9095f729096d732b77/player/reoxy,/tournament/6764dc9095f729096d732b77/player/cachito
1343,/tournament/6764dc9095f729096d732b77/player/reoxy,/tournament/6764dc9095f729096d732b77/player/rask_sly
1344,/tournament/6764dc9095f729096d732b77/player/ciucca97,/tournament/6764dc9095f729096d732b77/player/sixmeon
1345,/tournament/6764dc9095f729096d732b77/player/ciucca97,/tournament/6764dc9095f729096d732b77/player/luegoargentum
1346,/tournament/6764dc9095f729096d732b77/player/ciucca97,/tournament/6764dc9095f729096d732b77/player/zascuak
1347,/tournament/6764dc9095f729096d732b77/player/ciucca97,/tournament/6764dc9095f729096d732b77/player/avcoor
1348,/tournament/6764dc9095f729096d732b77/player/ciucca97,/tournament/6764dc9095f729096d732b77/player/mohammadtamim45
1349,/tournament/6764dc9095f729096d732b77/player/pa_u_los,/tournament/6764dc9095f729096d732b77/player/tole
1350,/tournament/6764dc9095f729096d732b77/player/pa_u_los,/tournament/6764dc9095f729096d732b77/player/menandro
1351,/tournament/6764dc9095f729096d732b77/player/pa_u_los,/tournament/6764dc9095f729096d732b77/player/kloudy
1352,/tournament/6764dc9095f729096d732b77/player/pa_u_los,/tournament/6764dc9095f729096d732b77/player/remycajallena
1353,/tournament/6764dc9095f729096d732b77/player/pa_u_los,/tournament/6764dc9095f729096d732b77/player/jesuz
1354,/tournament/6764dc9095f729096d732b77/player/amoex,/tournament/6764dc9095f729096d732b77/player/thejokingjoker
1355,/tournament/6764dc9095f729096d732b77/player/amoex,/tournament/6764dc9095f729096d732b77/player/pobbibonsi
1356,/tournament/6764dc9095f729096d732b77/player/amoex,/tournament/6764dc9095f729096d732b77/player/annawin
1357,/tournament/6764dc9095f729096d732b77/player/amoex,/tournament/6764dc9095f729096d732b77/player/ciucca97
1358,/tournament/6764dc9095f729096d732b77/player/amoex,/tournament/6764dc9095f729096d732b77/player/8pcheese_youtube
1359,/tournament/6764dc9095f729096d732b77/player/swissfiaro,/tournament/6764dc9095f729096d732b77/player/ibreathesmoke
1360,/tournament/6764dc9095f729096d732b77/player/swissfiaro,/tournament/6764dc9095f729096d732b77/player/shadowvoice
1361,/tournament/6764dc9095f729096d732b77/player/swissfiaro,/tournament/6764dc9095f729096d732b77/player/oikawaa
1362,/tournament/6764dc9095f729096d732b77/player/swissfiaro,/tournament/6764dc9095f729096d732b77/player/juansilva7262
1363,/tournament/6764dc9095f729096d732b77/player/swissfiaro,/tournament/6764dc9095f729096d732b77/player/athena
1364,/tournament/6764dc9095f729096d732b77/player/pedroalves,/tournament/6764dc9095f729096d732b77/player/gbac7508
1365,/tournament/6764dc9095f729096d732b77/player/pedroalves,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo
1366,/tournament/6764dc9095f729096d732b77/player/pedroalves,/tournament/6764dc9095f729096d732b77/player/pendraco
1367,/tournament/6764dc9095f729096d732b77/player/pedroalves,/tournament/6764dc9095f729096d732b77/player/hemi27
1368,/tournament/6764dc9095f729096d732b77/player/pedroalves,/tournament/6764dc9095f729096d732b77/player/nanjamo
1369,/tournament/6764dc9095f729096d732b77/player/jwren24,/tournament/6764dc9095f729096d732b77/player/swissfiaro
1370,/tournament/6764dc9095f729096d732b77/player/jwren24,/tournament/6764dc9095f729096d732b77/player/thericardotoddy
1371,/tournament/6764dc9095f729096d732b77/player/jwren24,/tournament/6764dc9095f729096d732b77/player/lj712
1372,/tournament/6764dc9095f729096d732b77/player/jwren24,/tournament/6764dc9095f729096d732b77/player/manticorum67
1373,/tournament/6764dc9095f729096d732b77/player/jwren24,/tournament/6764dc9095f729096d732b77/player/johnboi14
1374,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo,/tournament/6764dc9095f729096d732b77/player/joaovitormm
1375,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo,/tournament/6764dc9095f729096d732b77/player/floppyl
1376,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo,/tournament/6764dc9095f729096d732b77/player/dtav
1377,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo,/tournament/6764dc9095f729096d732b77/player/burroohhh
1378,/tournament/6764dc9095f729096d732b77/player/asmitadevirgo,/tournament/6764dc9095f729096d732b77/player/hypernova
1379,/tournament/6764dc9095f729096d732b77/player/zatze,/tournament/6764dc9095f729096d732b77/player/elite4aj
1380,/tournament/6764dc9095f729096d732b77/player/zatze,/tournament/6764dc9095f729096d732b77/player/alo
1381,/tournament/6764dc9095f729096d732b77/player/zatze,/tournament/6764dc9095f729096d732b77/player/ggotenks
1382,/tournament/6764dc9095f729096d732b77/player/zatze,/tournament/6764dc9095f729096d732b77/player/enriquitov1
1383,/tournament/6764dc9095f729096d732b77/player/zatze,/tournament/6764dc9095f729096d732b77/player/leviathanko
1384,/tournament/6764dc9095f729096d732b77/player/manbok,/tournament/6764dc9095f729096d732b77/player/cachito
1385,/tournament/6764dc9095f729096d732b77/player/manbok,/tournament/6764dc9095f729096d732b77/player/pcgmcaceres
1386,/tournament/6764dc9095f729096d732b77/player/manbok,/tournament/6764dc9095f729096d732b77/player/sanrockets
1387,/tournament/6764dc9095f729096d732b77/player/manbok,/tournament/6764dc9095f729096d732b77/player/destivar
1388,/tournament/6764dc9095f729096d732b77/player/manbok,/tournament/6764dc9095f729096d732b77/player/mcmurray
1389,/tournament/6764dc9095f729096d732b77/player/lucasraphael,/tournament/6764dc9095f729096d732b77/player/rask_sly
1390,/tournament/6764dc9095f729096d732b77/player/lucasraphael,/tournament/6764dc9095f729096d732b77/player/starkai
1391,/tournament/6764dc9095f729096d732b77/player/lucasraphael,/tournament/6764dc9095f729096d732b77/player/alphaandomega243
1392,/tournament/6764dc9095f729096d732b77/player/lucasraphael,/tournament/6764dc9095f729096d732b77/player/enanete
1393,/tournament/6764dc9095f729096d732b77/player/lucasraphael,/tournament/6764dc9095f729096d732b77/player/azzyt
1394,/tournament/6764dc9095f729096d732b77/player/hugo0214,/tournament/6764dc9095f729096d732b77/player/g0t3n
1395,/tournament/6764dc9095f729096d732b77/player/hugo0214,/tournament/6764dc9095f729096d732b77/player/arison
1396,/tournament/6764dc9095f729096d732b77/player/hugo0214,/tournament/6764dc9095f729096d732b77/player/serwin
1397,/tournament/6764dc9095f729096d732b77/player/hugo0214,/tournament/6764dc9095f729096d732b77/player/shocko
1398,/tournament/6764dc9095f729096d732b77/player/hugo0214,/tournament/6764dc9095f729096d732b77/player/rony98
1399,/tournament/6764dc9095f729096d732b77/player/j9613m,/tournament/6764dc9095f729096d732b77/player/aj_megladong
